Train No,응암,역촌,불광,독바위,연신내,구산,새절,증산,디지털미디어시티,월드컵경기장,마포구청,망원,합정,상수,광흥창,대흥,공덕,효창공원앞,삼각지,녹사평,이태원,한강진,버티고개,약수,청구,신당,동묘앞,창신,보문,안암,고려대,월곡,상월곡,돌곶이,석계,태릉입구,화랑대,봉화산,
6049,07:41:00,07:54:00,07:43:00,07:45:00,07:46:50,07:49:40,07:51:30,07:55:40,07:57:20,07:59:20,08:01:10,08:02:50,08:04:40,08:06:40,08:08:10,08:09:50,08:11:50,08:13:50,08:15:40,08:17:50,08:19:50,08:21:30,08:23:20,08:25:10,08:27:00,08:28:40,08:30:20,08:31:50,08:33:40,08:35:20,08:37:00,08:38:40,08:40:50,08:42:30,08:44:00,08:46:10,08:47:50,08:49:40,00:00:00,
6055,07:54:30,08:07:30,07:56:30,07:58:30,08:00:20,08:03:10,08:05:00,08:09:20,08:10:50,08:13:00,08:14:40,08:16:20,08:18:10,08:20:10,08:21:40,08:23:20,08:25:20,08:27:20,08:29:10,08:31:20,08:33:20,08:35:00,08:36:50,08:38:40,08:40:30,08:42:10,08:43:50,08:45:20,08:47:10,08:48:50,08:50:30,08:52:10,08:54:20,08:56:00,08:57:40,08:59:40,09:01:20,09:03:10,00:00:00,
6051,07:45:30,07:58:30,07:47:30,07:49:30,07:51:20,07:54:10,07:56:00,08:00:20,08:01:50,08:04:00,08:05:40,08:07:20,08:09:10,08:11:10,08:12:40,08:14:20,08:16:20,08:18:20,08:20:10,08:22:20,08:24:20,08:26:00,08:27:50,08:29:40,08:31:30,08:33:10,08:34:50,08:36:20,08:38:10,08:39:50,08:41:30,08:43:10,08:45:20,08:47:00,08:48:40,08:50:40,08:52:20,08:54:10,00:00:00,
6057,07:58:30,08:11:30,08:00:30,08:02:30,08:04:20,08:07:10,08:09:00,08:13:20,08:14:50,08:17:00,08:18:40,08:20:20,08:22:10,08:24:10,08:25:40,08:27:20,08:29:20,08:31:20,08:33:10,08:35:20,08:37:20,08:39:00,08:40:50,08:42:40,08:44:30,08:46:10,08:47:50,08:49:20,08:51:10,08:52:50,08:54:30,08:56:10,08:58:20,09:00:00,09:01:40,09:03:40,09:05:20,09:07:10,00:00:00,
6059,08:02:30,08:15:30,08:04:30,08:06:30,08:08:20,08:11:10,08:13:00,08:17:20,08:18:50,08:21:00,08:22:40,08:24:20,08:26:10,08:28:10,08:29:40,08:31:20,08:33:20,08:35:20,08:37:10,08:39:20,08:41:20,08:43:00,08:44:50,08:46:40,08:48:30,08:50:10,08:51:50,08:53:20,08:55:10,08:56:50,08:58:30,09:00:10,09:02:20,09:04:00,09:05:40,09:07:40,09:09:20,09:11:10,00:00:00,
6053,07:50:00,08:03:00,07:52:00,07:54:00,07:55:50,07:58:40,08:00:30,08:04:40,08:06:20,08:08:20,08:10:10,08:11:50,08:13:40,08:15:40,08:17:10,08:18:50,08:20:50,08:22:50,08:24:40,08:26:50,08:28:50,08:30:30,08:32:20,08:34:10,08:36:00,08:37:40,08:39:20,08:40:50,08:42:40,08:44:20,08:46:00,08:47:40,08:49:50,08:51:30,08:53:00,08:55:10,08:56:50,08:58:40,09:00:30,
6061,08:06:30,08:19:30,08:08:30,08:10:30,08:12:20,08:15:10,08:17:00,08:21:20,08:22:50,08:25:00,08:26:40,08:28:20,08:30:10,08:32:10,08:33:40,08:35:20,08:37:20,08:39:20,08:41:10,08:43:20,08:45:20,08:47:00,08:48:50,08:50:40,08:52:30,08:54:10,08:55:50,08:57:20,08:59:10,09:00:50,09:02:30,09:04:10,09:06:20,09:08:00,09:09:40,09:11:40,09:13:20,09:15:10,00:00:00,
6055,07:54:30,08:07:30,07:56:30,07:58:30,08:00:20,08:03:10,08:05:00,08:09:20,08:10:50,08:13:00,08:14:40,08:16:20,08:18:10,08:20:10,08:21:40,08:23:20,08:25:20,08:27:20,08:29:10,08:31:20,08:33:20,08:35:00,08:36:50,08:38:40,08:40:30,08:42:10,08:43:50,08:45:20,08:47:10,08:48:50,08:50:30,08:52:10,08:54:20,08:56:00,08:57:40,08:59:40,09:01:20,09:03:10,00:00:00,
6063,08:10:30,08:23:30,08:12:30,08:14:30,08:16:20,08:19:10,08:21:00,08:25:10,08:26:50,08:28:50,08:30:40,08:32:20,08:34:10,08:36:10,08:37:40,08:39:20,08:41:20,08:43:20,08:45:10,08:47:20,08:49:20,08:51:00,08:52:50,08:54:40,08:56:30,08:58:10,08:59:50,09:01:20,09:03:10,09:04:50,09:06:30,09:08:10,09:10:20,09:12:00,09:13:30,09:15:40,09:17:20,09:19:10,09:21:00,
6057,07:58:30,08:11:30,08:00:30,08:02:30,08:04:20,08:07:10,08:09:00,08:13:20,08:14:50,08:17:00,08:18:40,08:20:20,08:22:10,08:24:10,08:25:40,08:27:20,08:29:20,08:31:20,08:33:10,08:35:20,08:37:20,08:39:00,08:40:50,08:42:40,08:44:30,08:46:10,08:47:50,08:49:20,08:51:10,08:52:50,08:54:30,08:56:10,08:58:20,09:00:00,09:01:40,09:03:40,09:05:20,09:07:10,00:00:00,
6065,08:14:30,08:27:30,08:16:30,08:18:30,08:20:20,08:23:10,08:25:00,08:29:10,08:30:50,08:32:50,08:34:40,08:36:20,08:38:10,08:40:10,08:41:40,08:43:20,08:45:20,08:47:20,08:49:10,08:51:20,08:53:20,08:55:00,08:56:50,08:58:40,09:00:30,09:02:10,09:03:50,09:05:20,09:07:10,09:08:50,09:10:30,09:12:10,09:14:20,09:16:00,09:17:30,09:19:40,09:21:20,09:23:10,00:00:00,
6059,08:02:30,08:15:30,08:04:30,08:06:30,08:08:20,08:11:10,08:13:00,08:17:20,08:18:50,08:21:00,08:22:40,08:24:20,08:26:10,08:28:10,08:29:40,08:31:20,08:33:20,08:35:20,08:37:10,08:39:20,08:41:20,08:43:00,08:44:50,08:46:40,08:48:30,08:50:10,08:51:50,08:53:20,08:55:10,08:56:50,08:58:30,09:00:10,09:02:20,09:04:00,09:05:40,09:07:40,09:09:20,09:11:10,00:00:00,
6067,08:18:30,08:31:30,08:20:30,08:22:30,08:24:20,08:27:10,08:29:00,08:33:10,08:34:50,08:36:50,08:38:40,08:40:20,08:42:10,08:44:10,08:45:40,08:47:20,08:49:20,08:51:20,08:53:10,08:55:20,08:57:20,08:59:00,09:00:50,09:02:40,09:04:30,09:06:10,09:07:50,09:09:20,09:11:10,09:12:50,09:14:30,09:16:10,09:18:20,09:20:00,09:21:30,09:23:40,09:25:20,09:27:10,00:00:00,
6061,08:06:30,08:19:30,08:08:30,08:10:30,08:12:20,08:15:10,08:17:00,08:21:20,08:22:50,08:25:00,08:26:40,08:28:20,08:30:10,08:32:10,08:33:40,08:35:20,08:37:20,08:39:20,08:41:10,08:43:20,08:45:20,08:47:00,08:48:50,08:50:40,08:52:30,08:54:10,08:55:50,08:57:20,08:59:10,09:00:50,09:02:30,09:04:10,09:06:20,09:08:00,09:09:40,09:11:40,09:13:20,09:15:10,00:00:00,
6069,08:22:30,08:35:30,08:24:30,08:26:30,08:28:20,08:31:10,08:33:00,08:37:20,08:39:00,08:41:10,08:42:50,08:44:30,08:46:20,08:48:20,08:49:50,08:51:30,08:53:30,08:55:30,08:57:20,08:59:30,09:01:30,09:03:10,09:05:00,09:06:50,09:08:40,09:10:20,09:12:00,09:13:30,09:15:20,09:17:00,09:18:40,09:20:20,09:22:30,09:24:10,09:25:40,09:27:40,09:29:20,09:31:10,00:00:00,
